Sample_ID	PLATE	PRIMER	BAR_CODE_ID	Animal_ID	Breed	DOB	Initial	Days_from_birth	Sex	Hide	Mask_given1	Treat_assign1	Treat_given1	Trt_date1	Treat_group1	Mask_given2	Treat_assign2	Treatment	Trtment_date2	Treat_group2	Time	Date_swabbed	Invitro_growth	Group	infected	Ulcer_positive	Age_group	Type	Run	Missed
88	1	1	88	8019F	Simmental	2/20/18	5/16/18	85	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_3	Out
89	1	1	89	8039F	Simmental	2/27/18	5/16/18	78	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_3	Out
90	1	1	90	8033F	Simmental	2/26/18	5/16/18	79	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	Before	G1	sample_control	seq_3	Out
91	1	1	91	8047F	Simmental	2/28/18	5/16/18	77	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_3	Out
92	1	1	92	8037F	Simmental	2/27/18	5/16/18	78	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_3	Out
93	1	1	93	8042F	Simmental	2/28/18	5/16/18	77	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	Before	G1	sample_control	seq_3	Out
94	1	1	94	8054F	Angus	3/2/18	5/16/18	75	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_3	Out
95	1	1	95	8034F	Simmental	2/26/18	5/16/18	79	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_3	Out
96	1	1	96	8045F	Simmental	2/28/18	5/16/18	77	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_3	Out
97	2	2	97	8055F	Simmental	3/2/18	5/16/18	75	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
98	2	2	98	8056F	Simmental	3/2/18	5/16/18	75	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
99	2	2	99	8041F	Simmental	2/28/18	5/16/18	77	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	Before	G1	sample_control	seq_6	Out
100	2	2	100	8029F	Simmental	2/23/18	5/16/18	82	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
101	2	2	101	8053F	Simmental	3/2/18	5/16/18	75	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
102	2	2	102	8036F	Simmental	2/27/18	5/16/18	78	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
103	2	2	103	8052F	Simmental	3/1/18	5/16/18	76	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
104	2	2	104	8068F	Angus	3/3/18	5/16/18	74	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
105	2	2	105	8089F	Simmental	3/5/18	5/16/18	72	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
106	2	2	106	8234F	Simmental	4/17/18	5/16/18	29	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G4	sample_control	seq_6	Out
107	2	2	107	8239F	Simmental	4/28/18	5/16/18	18	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G4	sample_control	seq_6	Out
108	2	2	108	8208F	Simmental	3/31/18	5/16/18	46	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out
109	2	2	109	8004F	Simmental	2/15/18	5/16/18	90	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
110	2	2	110	8197F	Simmental	3/28/18	5/16/18	49	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out
111	2	2	111	8149F	Simmental	3/12/18	5/16/18	65	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
112	2	2	112	8212F	Simmental	4/2/18	5/16/18	44	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Keep
113	2	2	113	8128F	Simmental	3/9/18	5/16/18	68	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
114	2	2	114	8133F	Simmental	3/9/18	5/16/18	68	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
115	2	2	115	8176F	Simmental	3/21/18	5/16/18	56	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
116	2	2	116	8186F	Simmental	3/22/18	5/16/18	55	B	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
117	2	2	117	8048F	Simmental	2/28/18	5/16/18	77	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
118	2	2	118	8013F	Angus	2/17/18	5/16/18	88	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
119	2	2	119	8050F	Simmental	3/1/18	5/16/18	76	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
120	2	2	120	8030F	Angus	2/24/18	5/16/18	81	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
121	2	2	121	8095F	Simmental	3/6/18	5/16/18	71	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
122	2	2	122	8101F	Simmental	3/6/18	5/16/18	71	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
123	2	2	123	8060F	Simmental	3/2/18	5/16/18	75	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
124	2	2	124	8154F	Simmental	3/14/18	5/16/18	63	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
125	2	2	125	8231F	Simmental	4/14/18	5/16/18	32	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G4	sample_control	seq_6	Keep
126	2	2	126	8208F	Simmental	3/31/18	5/16/18	46	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out
127	2	2	127	8146F	Simmental	3/11/18	5/16/18	66	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	Before	G1	sample_control	seq_6	Keep
128	2	2	128	8040F	Simmental	2/28/18	5/16/18	77	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
129	2	2	129	8017F	Simmental	2/18/18	5/16/18	87	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
130	2	2	130	8210F	Simmental	3/31/18	5/16/18	46	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out
131	2	2	131	8232F	Simmental	4/14/18	5/16/18	32	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G4	sample_control	seq_6	Keep
132	2	2	132	8085F	Simmental	3/5/18	5/16/18	72	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	Before	G1	sample_control	seq_6	Out
133	2	2	133	8003F	Angus	2/14/18	5/16/18	91	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
134	2	2	134	8118F	Simmental	3/8/18	5/16/18	69	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
135	2	2	135	8001F	Angus	2/12/18	5/16/18	93	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
136	2	2	136	8153F	Simmental	3/8/18	5/16/18	69	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	Before	G1	sample_control	seq_6	Out
137	2	2	137	8205F	Simmental	3/30/18	5/16/18	47	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out
138	2	2	138	8022F	Simmental	2/20/18	5/16/18	85	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	Before	G1	sample_control	seq_6	Out
139	2	2	139	8114F	Simmental	3/8/18	5/16/18	69	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
140	2	2	140	8218F	Simmental	4/4/18	5/16/18	42	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Keep
141	2	2	141	8012F	Simmental	2/17/18	5/16/18	88	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
142	2	2	142	8009F	Simmental	2/16/18	5/16/18	89	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
143	2	2	143	8152F	Angus	3/13/18	5/16/18	64	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
144	2	2	144	8189F	Simmental	3/23/18	5/16/18	54	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G2	sample_control	seq_6	Keep
145	2	2	145	8078F	Simmental	3/4/18	5/16/18	73	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	Before	G1	sample_control	seq_6	Out
146	2	2	146	8175F	Simmental	3/20/18	5/16/18	57	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
147	2	2	147	8086F	Simmental	3/5/18	5/16/18	72	B	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
148	2	2	148	8080F	Simmental	3/4/18	5/16/18	73	B	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	Before	G1	sample_control	seq_6	Out
149	2	2	149	8079F	Simmental	3/4/18	5/16/18	73	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
150	2	2	150	8020F	Simmental	2/20/18	5/16/18	85	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
151	2	2	151	8167F	Simmental	3/19/18	5/16/18	58	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Keep
152	2	2	152	8147F	Simmental	3/11/18	5/16/18	66	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
153	2	2	153	8057F	Simmental	3/2/18	5/16/18	75	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
154	2	2	154	8225F	Angus	4/11/18	5/16/18	35	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out
155	2	2	155	8028F	Simmental	2/22/18	5/16/18	83	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
156	2	2	156	8026F	Simmental	2/22/18	5/16/18	83	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	Before	G1	sample_control	seq_6	Out
157	2	2	157	8171F	Simmental	3/20/18	5/16/18	57	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
158	2	2	158	8161F	Simmental	3/16/18	5/16/18	61	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
159	2	2	159	8066F	Simmental	3/2/18	5/16/18	75	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
160	2	2	160	8221F	Angus	4/6/18	5/16/18	40	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out
161	2	2	161	8081F	Simmental	3/4/18	5/16/18	73	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
162	2	2	162	8201F	Simmental	3/29/18	5/16/18	48	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G3	sample_control	seq_6	Keep
163	2	2	163	8237F	Angus	4/19/18	5/16/18	27	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G4	sample_control	seq_6	Out
164	2	2	164	8070F	Angus	3/3/18	5/16/18	74	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovis_R	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
165	2	2	165	NEG_CON	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	neg_control	seq_6	Out
166	2	2	166	8035F	Simmental	2/26/18	5/16/18	79	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
167	2	2	167	8162F	Simmental	3/16/18	5/16/18	61	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
168	2	2	168	8158F	Angus	3/15/18	5/16/18	62	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
169	2	2	169	8006F	Angus	2/15/18	5/16/18	90	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep
170	2	2	170	8136F	Simmental	3/18/18	5/16/18	59	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
171	2	2	171	8105F	Angus	3/7/18	5/16/18	70	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
172	2	2	172	8215F	Simmental	4/3/18	5/16/18	43	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	Before	G3	sample_control	seq_6	Keep
173	2	2	173	8010F	Simmental	2/16/18	5/16/18	89	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
174	2	2	174	8155F	Simmental	3/14/18	5/16/18	63	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out
175	2	2	175	8090F	Angus	3/5/18	5/16/18	72	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	1	5_16_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
176	2	2	176	8018F	Angus	2/19/18	5/16/18	86	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	1	5_16_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out
